id,Face
2344,{⚆.♥}
2345,:⚆.◉}
2346,|˘.ʘ}
2347,|ಠᆺʘ}
2348,{ಠ.^}
2349,|¬.⚆꒱
2350,[ಠ.◉}
2351,꒰¬.˘}
2352,|X.⚆|
2353,:♥.^}
2354,{X.^}
2355,{X.⚆:
2356,(¬.⊙}
2357,[^.ʘ}
2358,(¬.⚆:
2359,[⚆.˘ʔ
2360,(⚆.◉}
2361,|¬.X}
2362,꒰^o˘꒱
2363,|˘.⊙}
2364,{⚆o^}
2365,{⊙oಠ:
2366,[ಠ.˘}
2367,[¬.^}
2368,{^o^:
2369,(ʘo◕✿
2370,|ʘ.⚆ʔ
2371,{⊙.⊙}
2372,|⚆.◉}
2373,(¬.ಠ}
2374,{^.^}
2375,{♥.◉}
2376,(¬.^}
2377,[¬.¬:
2378,(ʘʖ¬}
2379,|⚆.^|
2380,[ಠ.˘|
2381,{^.˘}
2382,(⚆.^}
2383,{¬ʖಠ}
2384,[˘ᆺ◉:
2385,[¬ʖX}
2386,(˘.^}
2387,(Xʖ⚆✿
2388,|ʘ.˘|
2389,[⊙.˘}
2390,:ಠ.^|
2391,(ʘoʘ}
2392,{˘.^}
2393,[ಠ.˘}
2394,[^.¬}
2395,꒰¬.ʘ}
2396,{ಠ.^}
2397,{¬.˘}
2398,|⚆ᆺ♥}
2399,(¬.⚆:
2400,:◕.˘|
2401,{¬ʖ¬}
2402,[^ᆺʘ}
2403,:^.⊙}
2404,|ಥ.◉:
2405,(⊙.⚆}
2406,(⊙.¬ʔ
2407,꒰👁ᆺ◉|
2408,{⊙.ʘ:
2409,꒰◉oಠ}
2410,|¬.◉}
2411,:˘.˘:
2412,✿^෴ಠ}
2413,[◉ᆺ⊙}
2414,[˘.◉:
2415,|◉.¬}
2416,|^.¬}
2417,{⚆ᆺ˘}
2418,:◉.X:
2419,|⚆.ಠ:
2420,{ಠ.ಠ|
2421,|⚆o˘}
2422,[^o⊙|
2423,|Xᆺ⊙}
2424,(^.◉|
2425,{👁෴◉:
2426,꒰◉.◉}
2427,|♥.^:
2428,|˘o👁}
2429,(^.ಠ}
2430,✿⚆.˘}
2431,[^ʖಠ}
2432,(Xo⚆}
2433,{˘.¬}
2434,(ʘ.⊙}
2435,{ಠ.⊙}
2436,[^oX}
2437,(♥ᆺ¬}
2438,(◉o⚆}
2439,✿˘.X}
2440,|ಠ.¬|
2441,(◉.˘}
2442,[◉.ಠ}
2443,{◉.ಠ}
2444,|ಥᆺಠ}
2445,(X.Xʔ
2446,(˘.˘}
2447,|◉.◕:
2448,(ಠᆺ⊙:
2449,[X.◉}
2450,(^.¬}
2451,(˘o¬|
2452,(ʘ.⚆}
2453,{⊙.⚆}
2454,:◉ʖ¬}
2455,{X.ʘ|
2456,{ಥ.^}
2457,[⚆o⚆}
2458,:¬.^}
2459,{˘oʘ}
2460,|¬ᆺಠ}
2461,|Xʖಠ}
2462,(♥.◉|
2463,|ಠ.◉}
2464,|^.¬꒱
2465,:◉.X}
2466,{ಠ.X}
2467,{ಠ.ಥ}
2468,|ʘ.⊙}
2469,{X.◉:
2470,(⚆.♥|
2471,(¬.ಠ}
2472,|ಠ.˘}
2473,[^ʖ⚆}
2474,[⚆.˘:
2475,|¬ʖಠ}
2476,[˘෴◉}
2477,(⊙.◉✿
2478,(ʘ.⊙:
2479,{X.◉}
2480,{^.◉|
2481,|ʘoʘ✿
2482,|ಠ.⚆꒱
2483,|Xo^}
2484,{˘.^|
2485,|^෴♥|
2486,|^益◉}
2487,[◉.⚆}
2488,|◉.˘}
2489,[¬.⚆}
2490,[X.ʘ|
2491,[⊙oಠ|
2492,(♥.⚆}
2493,[^.⚆:
2494,[ʘoʘ}
2495,|˘.^}
2496,(⊙ʖ⚆}
2497,{ಠ.˘✿
2498,|ʘ.¬✿
2499,:ಠ.¬}
2500,(♥.˘|
2501,[ಠoಠ|
2502,[^.ಠ}
2503,[👁ʖ👁}
2504,[^o¬|
2505,:◉.ಠ}
2506,(◉.^꒱
2507,✿♥oಥ|
2508,꒰˘.◉:
2509,꒰♥.ಠ}
2510,|ಠ.⚆✿
2511,[X.˘:
2512,(◉.^}
2513,|⊙.⊙|
2514,:^o¬}
2515,[Xo¬꒱
2516,[˘o⚆|
2517,|ಥoಠ}
2518,(⊙.^꒱
2519,[◉o⚆}
2520,|¬.¬}
2521,[¬.◉}
2522,[◉ᆺ⚆꒱
2523,{˘ᴥ^}
2524,{¬.ಠ|
2525,꒰¬.¬|
2526,[¬o˘}
2527,|⊙෴◉✿
2528,|Xʖಥ:
2529,:ಠoಠ:
2530,꒰ʘoಥ|
2531,(◉.¬}
2532,|^ᴥ⚆}
2533,|˘o◉:
2534,|¬.¬✿
2535,{⊙.˘}
2536,:♥.⚆}
2537,(⚆.⊙}
2538,{˘.◉}
2539,[⊙.˘}
2540,꒰◉.♥}
2541,:¬.⚆}
2542,꒰⊙.^}
2543,(ಠ෴⚆}
2544,{^oಠ}
2545,{¬.˘}
2546,[⚆.ಠ}
2547,(◉.˘}
2548,|ʘo˘|
2549,(ಠ.^}
2550,✿˘.⚆}
2551,|X.⚆}
2552,|ಠ.⚆꒱
2553,(⚆.⚆✿
2554,:ಠ.♥}
2555,꒰^ᆺ◉}
2556,[¬.ಠ}
2557,(X.^|
2558,{^.^}
2559,[◉oʘ}
2560,|^.◕}
2561,|⚆.ಠ|
2562,✿^o˘|
2563,|^.ಥʔ
2564,[ʘ.¬}
2565,(^.^}
2566,[⊙ᆺ˘:
2567,꒰˘.˘}
2568,[˘ᆺ◉}
2569,(⚆o◉|
2570,[^o⚆✿
2571,:¬.¬}
2572,{Xᆺ◉}
2573,(⊙ᆺ◉}
2574,{¬.◉:
2575,|˘ʖ⚆}
2576,|˘.⚆|
2577,(ಥ.¬|
2578,[^.X|
2579,[ʘ.^}
2580,(♥.⚆}
2581,(¬.⊙}
2582,|ಠ.⚆|
2583,[◉.˘}
2584,{˘.ʘ}
2585,|⚆.⊙|
2586,(⚆ᆺ⚆}
2587,|X.¬|
2588,|¬෴⚆}
2589,[◉.ಠ꒱
2590,{˘.ʘ}
2591,(ಠ.ʘ}
2592,:◉.ಠ}
2593,:👁.⊙|
2594,[^.⚆}
2595,|^益⚆}
2596,|^oʘ|
2597,(^ᆺʘ}
2598,[⚆ʖX}
2599,(ಠ.⚆}
2600,|˘.X}
2601,{◉.ಥ|
2602,|ಠo¬}
2603,{X.X}
2604,{X.¬}
2605,[ಥ.¬|
2606,[ಥᴥಠ:
2607,[¬.⊙}
2608,[ʘ.⊙}
2609,|⊙.◉✿
2610,ʕಠ.⚆:
2611,(^ᆺ˘}
2612,[^.⚆}
2613,(^.⚆|
2614,{ʘ.^|
2615,|^o^|
2616,(˘o⚆}
2617,[¬o⊙}
2618,|◉.ಠ}
2619,✿⊙oಠ:
2620,{⊙.ʘ}
2621,[˘.^|
2622,[ಠ.˘✿
2623,[♥oಠ꒱
2624,✿⚆o◉ʔ
2625,|◉ᆺ^}
2626,[⚆o◉}
2627,|ʘ.⚆}
2628,[ಠo◉}
2629,✿⚆.◉}
2630,{^.⚆}
2631,(^.¬}
2632,{👁.¬}
2633,{ಠ.X}
2634,(◕ᆺ¬}
2635,|⚆ʖಠ:
2636,|¬.¬✿
2637,(♥o¬}
2638,(^.⚆|
2639,:ಠ.⊙}
2640,|👁.♥}
2641,[ʘo⚆}
2642,{⚆oX|
2643,:X.ʘ:
2644,[◕.ʘ|
2645,[Xo⚆|
2646,{ಥ.¬✿
2647,✿⚆.ಥ|
2648,꒰ಠ.♥}
2649,|⚆.◉:
2650,[˘oಠ}
2651,{^.ʘ}
2652,|ಠ.◉}
2653,ʕ˘.˘}
2654,(⚆o¬:
2655,:ʘo⊙|
2656,✿^.X꒱
2657,[ಠ.♥:
2658,✿^.ಠ}
2659,(˘.¬}
2660,|⚆.˘|
2661,[ಠ.X}
2662,:Xʖ◉|
2663,꒰^.ಠ}
2664,{˘.◉}
2665,꒰˘.ʘ:
2666,:⊙.^}
2667,{˘.◉|
2668,{¬ʖ^}
2669,{^.◉✿
2670,|¬.◉}
2671,:ಠ.X}
2672,[^.◉|
2673,[◉.⊙|
2674,[◕.ಠ}
2675,|⚆.ʘ}
2676,{⊙.¬:
2677,(^.ಠ}
2678,|♥.¬}
2679,:⚆ᆺ◉꒱
2680,[ಠ.¬}
2681,[⚆.ಠ|
2682,(X.ಠ}
2683,(⊙.♥}
2684,(^.♥}
2685,|¬ʖ¬:
2686,[^.^}
2687,(˘ᆺ⚆|
2688,(X.ಠ}
2689,[^ᆺಠ}
2690,{ʘ.ಠ}
2691,|⊙oX}
2692,(◉.ಠ}
2693,[ಠ.¬}
2694,{◉.^}
2695,(^.ʘ|
2696,|¬.◉}
2697,[ʘ.˘}
2698,✿⚆.˘|
2699,{^ᆺ⊙|
2700,[^oಠ}
2701,{¬.¬}
2702,{⊙.ಠ}
2703,{X.˘}
2704,{♥.ʘ|
2705,{ʘ.♥}
2706,:◉.⚆:
2707,{ʘʖ˘}
2708,{Xʖ⚆}
2709,(◉.⚆}
2710,:X.˘}
2711,(^.ʘ꒱
2712,{⊙.˘}
2713,(⊙.¬}
2714,{ಥ.X}
2715,(Xᆺʘ}
2716,:X.⚆}
2717,(˘.ಥ}
2718,(˘.˘}
2719,|˘益◉|
2720,(◉.^:
2721,[¬o˘}
2722,ʕ⊙ᆺ¬}
2723,(^.¬ʔ
2724,(˘.ʘ|
2725,✿⊙.X}
2726,(⊙o⚆}
2727,ʕಠ.◉:
2728,|ಠo^}
2729,[👁.⚆|
2730,|◉.⚆}
2731,:^.◉}
2732,|◉益˘:
2733,{👁.^}
2734,(^.˘✿
2735,(^.^:
2736,꒰◉o⚆꒱
2737,|^o⚆✿
2738,(ಥ益⚆}
2739,(⚆.˘}
2740,{^oX|
2741,[◉.˘|
2742,[^.⚆}
2743,{ಠ.^}
2744,|⊙o^|
2745,(^.^:
2746,{◉o¬:
2747,[♥o♥}
2748,[ʘ.˘|
2749,[X.ʘ}
2750,[˘.ಠ✿
2751,[ʘo◕|
2752,{Xoʘ}
2753,꒰ಠ.ಠ}
2754,(¬.X✿
2755,:♥o⚆|
2756,(˘.♥꒱
2757,|X.♥}
2758,꒰˘.^}
2759,(^oX}
2760,|ಠ.^}
2761,(ಠᆺ^|
2762,[⊙෴⊙}
2763,[¬.^}
2764,|˘.⊙}
2765,:◉.ಥ✿
2766,|⊙.¬|
2767,|ಥ.ʘ|
2768,[⊙.◉:
2769,|^o^}
2770,[^.⚆}
2771,{⊙.⚆✿
2772,(⚆.◉|
2773,(ಠo◉:
2774,[ʘ.ಠ|
2775,(ʘoX|
2776,{^.˘}
2777,(⚆o⚆:
2778,:^෴◉}
2779,꒰👁.^}
2780,꒰◉.X}
2781,{^.^}
2782,(^oX}
2783,[⚆.⚆|
2784,[¬oಠ}
2785,|^.⚆꒱
2786,{^.ಠ}
2787,[¬.¬}
2788,{^o¬}
2789,|◉.♥|
2790,{^.ಠ}
2791,[ಠᆺ◉}
2792,|¬.⚆|
2793,[^.⚆}
2794,:˘෴ʘ:
2795,(˘.⚆}
2796,[¬.^}
2797,:¬ᆺ⊙|
2798,{ಠoX}
2799,|˘.◉}
2800,[ಠ.ಠ}
2801,{♥.◉:
2802,|⊙.¬}
2803,[ಠ.⊙}
2804,(˘.⊙:
2805,(👁.˘}
2806,ʕಠoಠ:
2807,{^o^}
2808,(X.⚆}
2809,{˘.^}
2810,:⊙ᆺʘ:
2811,|⊙o˘}
2812,[⚆.⚆|
2813,|◉.˘}
2814,(ʘ.^}
2815,|⚆.ಠ}
2816,|◉o¬}
2817,(X.˘}
2818,[⚆.X|
2819,꒰X.˘}
2820,:⊙.˘}
2821,[◉ᆺ˘}
2822,꒰◉o◉}
2823,|⚆.⚆|
2824,(◉.^}
2825,[¬ᴥ⊙ʔ
2826,:˘.¬:
2827,[⚆o◉|
2828,:˘.⚆}
2829,|ʘ.◉}
2830,{ಥ.◉}
2831,[◉.◉꒱
2832,(ಠ.˘:
2833,|⚆.⚆}
2834,:¬.˘|
2835,[^ᴥ¬|
2836,|◉.˘}
2837,{¬.ಠ}
2838,[ಥ.⊙ʔ
2839,[⊙.˘|
2840,|⚆o˘}
2841,[⚆.˘}
2842,[◉.ಠ}
2843,{⚆.ಠ}
2844,|^o⚆✿
2845,{◉.^}
2846,[¬oಥ|
2847,|◉ʖ◉:
2848,[¬o¬:
2849,:˘.¬}
2850,[◉.^}
2851,{¬.^}
2852,[⊙.X}
2853,:◉.ಠ}
2854,|ಠoಠ}
2855,[◉.^}
2856,{⚆o⊙}
2857,[⚆o¬}
2858,:^.⚆}
2859,:^෴X꒱
2860,(˘.⚆}
2861,|⚆.¬}
2862,[ಠo⊙}
2863,|⊙oʘ:
2864,(˘.⚆}
2865,{⊙.⚆}
2866,[^.¬}
2867,|◉.¬}
2868,{◉.⚆ʔ
2869,{ಠ.¬|
2870,[^.ʘ|
2871,{¬ᆺ⚆|
2872,|˘.ʘ|
2873,(♥o⚆|
2874,[ಠ.X}
2875,(¬.👁|
2876,|^.⊙|
2877,(♥.♥}
2878,(⚆෴˘:
2879,(ʘo⊙|
2880,:˘ᆺ⚆}
2881,[^ᆺ¬}
2882,:ಠ.⊙}
2883,|♥.⊙}
2884,:◉.¬|
2885,ʕ^ʖ👁:
2886,|^.˘}
2887,[¬෴♥}
2888,{˘.^|
2889,(⚆oX}
2890,(◉o^|
2891,[¬.⚆|
2892,[^.◉}
2893,[^o˘|
2894,:⚆ᆺ˘}
2895,{¬ᆺ⚆|
2896,[⚆.˘}
2897,[◕oಠ|
2898,|ʘ.^:
2899,:⊙.^:
2900,[ಠ.^}
2901,[˘.ಠ}
2902,(◉.◕}
2903,(¬.˘|
2904,꒰¬.⚆}
2905,[˘.ಠ}
2906,꒰⚆oಠ}
2907,{◉ʖ¬}
2908,(⚆.⊙}
2909,(^.ಠ✿
2910,[¬.⚆}
2911,|◉.⚆}
2912,{⊙.ಠ꒱
2913,:ಥ.˘:
2914,(ಠᆺ⊙}
2915,✿^.^}
2916,{👁oX}
2917,|♥.^|
2918,[⚆.⊙:
2919,{˘.ಥ}
2920,(ʘ.ಥ}
2921,(◉.⊙}
2922,꒰⚆.⊙}
2923,{⊙.¬}
2924,[ʘ.👁}
2925,[^.ʘ|
2926,(⊙.ʘ}
2927,:ಥ.^}
2928,(◉ᆺ¬}
2929,(Xʖಠ}
2930,|˘.ಠ|
2931,|^.⚆:
2932,{⚆oಥ|
2933,(¬ᆺX}
2934,|ಠᆺ^}
2935,(^෴¬}
2936,{¬.^|
2937,:♥o¬}
2938,(Xo¬}
2939,꒰X.¬꒱
2940,{X.ಠ}
2941,ʕ^.◉}
2942,|˘෴⊙✿
2943,[^.^}
2944,꒰ಠ.⊙}
2945,✿♥.˘꒱
2946,꒰⊙෴⊙}
2947,(¬.¬}
2948,|ಥ෴˘:
2949,{˘.♥|
2950,:˘o👁}
2951,✿¬෴⚆}
2952,✿ಠ.ಠ}
2953,[^.˘✿
2954,|ಠᆺ⚆|
2955,✿X.⚆}
2956,(👁.^}
2957,[⚆.ʘ|
2958,(◉.˘✿
2959,(¬.^꒱
2960,[ಠ.⚆}
2961,{^ᆺX}
2962,{ಠ.ಠ|
2963,[⊙.¬}
2964,{ಠ෴X}
2965,[◉.◉}
2966,|⊙ᆺ¬}
2967,{ಠ.⊙}
2968,{ಠ෴¬}
2969,[˘o˘}
2970,:ʘ.◉}
2971,(⊙.^}
2972,[ಠ.^}
2973,|⚆.^|
2974,(^.˘}
2975,(ಠo^}
2976,(¬.^}
2977,|◉.X}
2978,|◉.ಥ}
2979,:˘.¬}
2980,|ಥʖ⚆:
2981,[^o^}
2982,[^.⚆}
2983,[ಠ益¬}
2984,(˘ʖ◉}
2985,(ಠ.˘|
2986,(˘ᆺʘ|
2987,|^o⚆}
2988,[ʘ.◉|
2989,[⚆.ಠ}
2990,[^oX}
2991,{ʘ.ಠ}
2992,|◉益˘}
2993,{⚆.⚆}
2994,(ಠ.¬}
2995,:⚆.^}
2996,[⊙.^}
2997,(◉.◉✿
2998,(⊙.^}
2999,(◉.⊙}
3000,|¬.⚆}
3001,{ಠʖ⚆}
3002,[¬.^}
3003,|ಠ.⚆|
3004,:⊙.X}
3005,{^.˘}
3006,|⚆ᆺಠ✿
3007,|X.⚆}
3008,[ʘ.^:
3009,[˘.¬꒱
3010,[ʘo◉|
3011,(◉益^:
3012,|◉.^}
3013,[˘o¬}
3014,|♥.👁}
3015,|⚆o^}
3016,[⚆o^}
3017,(ʘ.˘}
3018,[Xo⚆:
3019,|^.^|
3020,[ಠo¬|
3021,[⊙.ಠ}
3022,[⚆oX✿
3023,[¬.^}
3024,{^益^|
3025,꒰˘oʘ}
3026,{˘.˘}
3027,|˘o⊙|
3028,|⊙ᆺ⊙:
3029,|♥.˘|
3030,|◉.^}
3031,[ಠᆺ👁}
3032,(˘o^|
3033,[⊙oಠ}
3034,[◉෴⊙}
3035,(⊙෴^ʔ
3036,{^.ಠ}
3037,|X.ಠ|
3038,(⊙.ಠ:
3039,{⚆o⚆}
3040,|^.¬}
3041,(˘.X}
3042,:¬.ಠ}
3043,:👁.˘}
3044,[¬.X}
3045,꒰˘.⚆}
3046,(◉.⊙|
3047,|◕ʖಠ|
3048,[⊙.¬:
3049,:¬.^|
3050,[ಠ.ಠ:
3051,[ಠᆺ⊙}
3052,[˘.ಠ}
3053,:⚆.◉}
3054,|X.ಠ|
3055,|ಠ.⚆}
3056,|⊙o¬}
3057,{◉.👁}
3058,{👁.ಠ}
3059,|X.◉}
3060,[⚆.X}
3061,|⚆o^}
3062,|¬ᆺ˘}
3063,{⚆.ʘ}
3064,{👁.X|
3065,[¬.◉|
3066,:⚆.⊙}
3067,(♥ᆺ⚆}
3068,✿◉oX}
3069,꒰◉益¬}
3070,|◉.ಠ}
3071,[Xo⚆}
3072,:¬.X}
3073,(ʘ.˘}
3074,|ಠʖ˘}
3075,[˘ᴥ¬}
3076,[⊙෴¬}
3077,|^.^|
3078,[⊙.⚆|
3079,:¬.⚆}
3080,:◉o⚆}
3081,{⚆oX}
3082,(⊙ᆺ¬}
3083,:⊙.¬}
3084,|⚆.^✿
3085,[^ᆺX}
3086,{X.ʘ}
3087,(ʘo⚆꒱
3088,[˘.⊙:
3089,(X.◉}
3090,ʕ◉.ʘ}
3091,[˘oಥ:
3092,{ʘ.ʘ|
3093,|⚆.ಠ}
3094,(^o⚆}
3095,(⚆.⚆|
3096,ʕ⚆.⚆|
3097,(ಥ.⊙}
3098,꒰ʘᆺ˘}
3099,:¬.ಠ:
3100,(⚆o˘}
3101,(X.^}
3102,[⚆.ಥ:
3103,{◉ᆺ⊙}
3104,[⚆oʘ:
3105,[⊙.⚆}
3106,[⚆ᴥX:
3107,{◉.X}
3108,:♥ᴥ¬}
3109,|◉oʘ}
3110,{ಠ.˘}
3111,|⊙.ಠ}
3112,✿¬.♥}
3113,|⚆.¬}
3114,|⊙.⊙:
3115,{⚆益◉|
3116,{ಠ.⊙|
3117,|ʘ.⚆|
3118,{^o^꒱
3119,{¬o⚆}
3120,(👁.ಠ}
3121,{👁.˘|
3122,(¬.^}
3123,[X෴ಠ}
3124,|ಠ.¬:
3125,:X.◉:
3126,(^.⚆}
3127,[◉.ಠ}
3128,|˘o˘}
3129,꒰⊙.^:
3130,:⊙.⊙:
3131,[Xo◉}
3132,[◉.ಠ:
3133,꒰⊙.˘}
3134,|^.⚆}
3135,{♥o⚆}
3136,[⚆෴¬}
3137,✿¬.¬}
3138,[ಠ.♥}
3139,(⚆ᆺ⚆|
3140,(¬.◉|
3141,(⊙.◉}
3142,(¬.⚆}
3143,(⊙.⚆:
3144,|ಠʖ⊙}
3145,|ಠᴥ⚆}
3146,[⚆.^|
3147,(👁.X}
3148,꒰ʘ.◉}
3149,[⚆o◉}
3150,[¬ʖ¬|
3151,[◉.^}
3152,[^.⚆|
3153,{^oX}
3154,꒰ಠ.¬}
3155,꒰ಠo⚆}
3156,ʕ⚆ᴥಠ}
3157,{⊙.⊙:
3158,|◉ᆺʘ}
3159,:˘.⚆:
3160,|¬ᆺ⚆|
3161,[˘oX|
3162,(^ʖ⊙}
3163,(¬.◉|
3164,[^.⊙}
3165,:◉.¬}
3166,|X.ಠ}
3167,|◉.¬}
3168,:˘ᆺ♥|
3169,[♥.⚆|
3170,{^.¬}
3171,|¬.👁:
3172,(⊙.ʘ꒱
3173,[^.˘}
3174,꒰˘.⚆}
3175,|ʘ.⊙꒱
3176,[◉o⚆✿
3177,|◉ʖ⊙|
3178,[X෴⚆}
3179,|X.¬}
3180,(¬.^}
3181,[^o¬:
3182,(◉oʘ:
3183,[^.X|
3184,[X.⊙}
3185,(ಠ.ಠ꒱
3186,{⊙.◉}
3187,|⚆ʖX}
3188,[⚆෴^|
3189,(ಠ.◉}
3190,{ಠᆺ⚆|
3191,{⚆o¬}
3192,(♥ʖ⚆}
3193,ʕಠ.X}
3194,|ಠ.X}
3195,|⊙.X:
3196,(¬.⊙}
3197,|◉.˘}
3198,[ಥo˘}
3199,|◕.¬}
3200,|ಠo◉}
3201,:ಠ.^}
3202,(ಠ.^:
3203,|¬.X|
3204,(ಠ.ಠ}
3205,(ʘ.˘|
3206,{ಠo^}
3207,(⊙.^}
3208,:👁.˘}
3209,(^.¬|
3210,{˘oಠ}
3211,[⚆.ಠ}
3212,[⊙.◉:
3213,[ಠ.ಠ}
3214,(X෴^}
3215,|♥.¬꒱
3216,:⚆oX}
3217,[ಠ.X|
3218,|^.¬|
3219,{¬.˘}
3220,(¬o˘}
3221,✿ಠ.⚆}
3222,(˘.⊙꒱
3223,|¬.⚆}
3224,(ಠᆺ◉}
3225,{⊙.⊙:
3226,{◉.ಠ|
3227,[˘ᴥ˘|
3228,|¬益¬|
3229,{⚆oಥ|
3230,:^oಠ}
3231,꒰♥ʖ◕|
3232,[^o⚆}
3233,{ʘ.⚆}
3234,:˘o♥}
3235,[^o♥}
3236,[Xʖ⚆}
3237,{¬.⚆|
3238,|ಥ.♥}
3239,(⊙ᆺ👁}
3240,[◉.⚆}
3241,{♥o♥|
3242,✿^.⚆}
3243,|¬.ಥ:
3244,(Xo👁}
3245,|◉.ಠ}
3246,[X.^}
3247,(⊙.X✿
3248,[¬.^}
3249,{^ᆺ¬}
3250,{⚆.¬ʔ
3251,(˘.X}
3252,(¬.ಠ}
3253,|⚆.ʘ}
3254,|◉.X}
3255,|˘.ಥ}
3256,|¬o◉}
3257,[♥.^|
3258,✿ಥ.^}
3259,{ಠo⚆|
3260,[X෴⚆✿
3261,|¬o⚆}
3262,[ಠ.⚆}
3263,(⊙o^}
3264,꒰˘.˘}
3265,{⊙.ಠ}
3266,{X益¬}
3267,|¬.^:
3268,(⚆.^}
3269,꒰⚆.⊙}
3270,✿⚆o˘}
3271,{^oʘ|
3272,[♥.⊙}
3273,{ಠ.⚆}
3274,|◉.¬}
3275,(⚆.◉}
3276,(◉.^:
3277,|◉.⚆}
3278,|^.⚆}
3279,|˘o^}
3280,{˘.ಠ}
3281,|¬o¬}
3282,|˘ᆺ👁|
3283,✿◉.˘:
3284,{⊙o^✿
3285,{◉෴ಠ|
3286,:¬.¬}
3287,[ʘ.^꒱
3288,|¬.♥:
3289,[◉.X|
3290,{^oʘ|
3291,[^.◉꒱
3292,꒰ಠ.˘|
3293,{X.X}
3294,[👁.⊙|
3295,:¬o◉|
3296,[◉.◉}
3297,(◉.¬}
3298,(ʘ.^:
3299,:^.˘}
3300,(◉.˘}
3301,[^ᆺ˘|
3302,{¬.⚆}
3303,[⚆.⊙:
3304,:◉.˘:
3305,:¬o◉:
3306,(˘ᆺ^}
3307,(ಠ.◕}
3308,(ಠ.ಥ}
3309,[ಥ.¬|
3310,{ಥ.◉}
3311,|◉.⚆}
3312,꒰¬oಠ꒱
3313,|ʘ.⊙:
3314,✿ʘ.^}
3315,:ʘ෴˘}
3316,:˘ᆺ⚆}
3317,(⊙.^:
3318,(⊙o^|
3319,[˘.⚆}
3320,{Xᆺ♥}
3321,(˘ᆺ¬}
3322,꒰ಠ.◉✿
3323,{ಠ.^}
3324,{⊙.⊙|
3325,[⚆.♥|
3326,[X.^|
3327,(ʘo⚆}
3328,:^.¬|
3329,{¬o˘꒱
3330,{ʘo⊙|
3331,(ʘ.ಠ|
3332,|⚆ᆺ⚆|
3333,[👁o^}
3334,{¬ᆺʘ:
3335,(◉o⚆:
3336,{♥.^|
3337,[◉.ಠ|
3338,:^.ʘ|
3339,|♥.ʘ|
3340,[⚆o^✿
3341,|◉.¬}
3342,|⚆.◉|
3343,(ಠ.♥:
3344,✿ಥo˘|
3345,(◉.^꒱
3346,:¬.X:
3347,|♥.˘}
3348,|^.⚆|
3349,(ಥ.⊙꒱
3350,(♥.ಥ|
3351,:^.⊙}
3352,[¬.⊙|
3353,{⚆.˘}
3354,(⚆.⊙}
3355,(¬o¬}
3356,:^ᆺ^}
3357,{ಠ.⊙}
3358,|˘.˘|
3359,(^.⚆}
3360,:ಠ.X}
3361,:^o^:
3362,(◉益X}
3363,[⚆ʖ⚆}
3364,(⊙.⊙}
3365,{ಥ.◉|
3366,|♥o⚆}
3367,(X.ʘ}
3368,:¬.¬}
3369,(¬.X}
3370,[👁.⚆|
3371,ʕ˘.ʘ:
3372,[¬.⚆|
3373,|⊙.ಠ:
3374,[⚆.¬}
3375,(◉o♥}
3376,[X.◉}
3377,(^.˘|
3378,|X.¬}
3379,(¬.♥|
3380,{ಠ.¬|
3381,✿^.⚆}
3382,|¬.^}
3383,(¬.ಥ}
3384,{◉ᆺ⚆✿
3385,:⊙.◉}
3386,{¬.ಠ:
3387,꒰ಠ.ಠ|
3388,|👁ᆺ⊙}
3389,[˘ᴥ¬:
3390,{ಠ.⊙:
3391,|⚆.ಥ|
3392,|˘.ʘ}
3393,[ಠo◉|
3394,✿^.¬}
3395,[¬.¬}
3396,(¬.¬|
3397,:◉.◉|
3398,(^.X:
3399,|X.👁}
3400,|X.˘|
3401,{^.¬}
3402,(¬.⚆:
3403,|ಠ.¬}
3404,꒰ಠ.˘}
3405,(˘ʖ^}
3406,(ಠ.¬}
3407,(◉ᆺ♥|
3408,:^oಠ✿
3409,{ಠ.⊙}
3410,[^益^}
3411,꒰Xoʘ꒱
3412,|ಠo⊙꒱
3413,(♥.👁|
3414,{¬oʘ}
3415,[ಥ.⚆|
3416,|^.ಥ}
3417,{⊙.ಠ|
3418,[¬.^}
3419,[X.◉:
3420,{^.^}
3421,(^.X}
3422,[¬ᆺ⚆}
3423,(^ᆺ^}
3424,|ʘ.◕}
3425,[♥ᴥ⚆|
3426,|◉ᆺ◉}
3427,|⊙.¬}
3428,|ಥ.¬}
3429,(◕o¬}
3430,(◉.ಠ}
3431,{ಠ෴^}
3432,{˘ʖ˘}
3433,(⚆.◉}
3434,(˘o⚆}
3435,(♥o˘}
3436,:⊙.◉}
3437,|⚆.⊙}
3438,(⚆.⚆:
3439,✿^oಠ}
3440,(⚆෴ಥ}
3441,[ಠ.¬}
3442,(˘ʖ◉}
3443,|⚆oX|
3444,(¬.ಥ}
3445,(⚆.¬|
3446,[⊙.◉}
3447,|¬.⚆}
3448,[⊙ʖ👁}
3449,(ಠ.ಥ}
3450,|⊙oʘ:
3451,|⊙.^}
3452,{^.⚆}
3453,(Xʖ˘}
3454,:X.¬|
3455,(¬.˘|
3456,{⚆o^}
3457,✿◉ᆺ¬}
3458,|◉o˘}
3459,[¬o⊙ʔ
3460,[ʘ.˘:
3461,{^.˘:
3462,(⚆.˘|
3463,{^o◉}
3464,|⚆o⊙}
3465,|^.˘}
3466,[♥o^|
3467,[♥o¬}
3468,:⊙.¬꒱
3469,✿◉oX}
3470,[¬o˘}
3471,(Xo^}
3472,(⚆o♥꒱
